molecular_weight,logP,h_bond_donors,h_bond_acceptors,rotatable_bonds,tpsa,num_aromatic_rings,num_stereocenters,sp3_fraction,complexity,qed,bbb_penetration,has_phenol,num_terpene_synergies,avg_synergy_evidence_tier,target_encoded,efficacy,confidence,is_synthetic,compound,target
300.398,4.483800000000005,1,3,4,46.53,1,2,0.5263157894736842,615.3514652240098,0.3857039354779256,1,1,28,2.9285714285714284,23,0.5,0.3,False,CBE,inflammation
234.38299999999992,4.697700000000005,0,1,2,9.23,0,3,0.75,348.5366794874034,0.6293478855678254,1,0,28,2.9285714285714284,23,0.5,0.3,False,CBCV,inflammation
234.38299999999992,4.697700000000005,0,1,2,9.23,0,3,0.75,348.5366794874034,0.6293478855678254,1,0,28,2.9285714285714284,78,0.5,0.3,False,CBCV,pain
342.52300000000014,6.516000000000006,1,2,6,29.46,1,2,0.6521739130434783,641.7380299078278,0.47107337419690243,1,1,28,2.9285714285714284,78,0.5,0.3,False,THCP,pain
342.52300000000014,6.516000000000006,1,2,6,29.46,1,2,0.6521739130434783,641.7380299078278,0.47107337419690243,1,1,28,2.9285714285714284,23,0.5,0.3,False,THCP,inflammation
342.52300000000014,6.516000000000006,1,2,6,29.46,1,2,0.6521739130434783,641.7380299078278,0.47107337419690243,1,1,28,2.9285714285714284,37,0.5,0.3,False,THCP,mood
342.52300000000014,6.626700000000008,2,2,8,40.46,1,2,0.5652173913043478,603.9751154414232,0.4111289845185592,1,1,28,2.9285714285714284,23,0.5,0.3,False,CBDP,inflammation
342.52300000000014,6.626700000000008,2,2,8,40.46,1,2,0.5652173913043478,603.9751154414232,0.4111289845185592,1,1,28,2.9285714285714284,78,0.5,0.3,False,CBDP,pain
248.36599999999993,4.643800000000004,2,2,7,40.46,1,0,0.5,394.3285882799673,0.5446766851340931,1,1,28,2.9285714285714284,23,0.5,0.3,False,CBGV,inflammation
248.36599999999993,4.643800000000004,2,2,7,40.46,1,0,0.5,394.3285882799673,0.5446766851340931,1,1,28,2.9285714285714284,94,0.5,0.3,False,CBGV,dry_skin
286.41499999999996,4.955600000000004,1,2,2,29.46,1,2,0.5789473684210527,583.4743043767863,0.7789342369705518,1,1,28,2.9285714285714284,14,0.5,0.3,False,CBNV,sleep
286.41499999999996,4.955600000000004,1,2,2,29.46,1,2,0.5789473684210527,583.4743043767863,0.7789342369705518,1,1,28,2.9285714285714284,66,0.5,0.3,False,CBNV,appetite
300.442,5.345700000000005,1,2,3,29.46,1,2,0.6,597.9699618883927,0.7628483504353412,1,1,28,2.9285714285714284,14,0.5,0.3,False,CBN-C4,sleep
300.442,5.345700000000005,1,2,3,29.46,1,2,0.6,597.9699618883927,0.7628483504353412,1,1,28,2.9285714285714284,78,0.5,0.3,False,CBN-C4,pain
300.442,5.456400000000006,2,2,5,40.46,1,2,0.5,560.3651949661338,0.7091415029230512,1,1,28,2.9285714285714284,23,0.5,0.3,False,CBDB,inflammation
300.442,5.456400000000006,2,2,5,40.46,1,2,0.5,560.3651949661338,0.7091415029230512,1,1,28,2.9285714285714284,22,0.5,0.3,False,CBDB,anxiety
332.4840000000001,4.897200000000007,3,3,6,60.69,1,4,0.6190476190476191,555.4417435832227,0.5128773667957376,1,1,28,2.9285714285714284,78,0.5,0.3,False,8-OH-CBD,pain
332.4840000000001,4.897200000000007,3,3,6,60.69,1,4,0.6190476190476191,555.4417435832227,0.5128773667957376,1,1,28,2.9285714285714284,23,0.5,0.3,False,8-OH-CBD,inflammation
330.4680000000001,4.708200000000006,2,3,5,49.69,1,3,0.6190476190476191,634.2161823231568,0.6071187005955163,1,1,28,2.9285714285714284,14,0.5,0.3,False,11-OH-CBN,sleep
330.4680000000001,4.708200000000006,2,3,5,49.69,1,3,0.6190476190476191,634.2161823231568,0.6071187005955163,1,1,28,2.9285714285714284,78,0.5,0.3,False,11-OH-CBN,pain
136.238,3.4750000000000023,0,0,4,0.0,0,0,0.4,145.42124551085627,0.40978647534474283,1,0,28,2.9285714285714284,80,0.5,0.3,False,Myrcene,sedation
136.238,3.4750000000000023,0,0,4,0.0,0,0,0.4,145.42124551085627,0.40978647534474283,1,0,28,2.9285714285714284,85,0.5,0.3,False,Myrcene,muscle_relaxation
136.238,3.4750000000000023,0,0,4,0.0,0,0,0.4,145.42124551085627,0.40978647534474283,1,0,28,2.9285714285714284,78,0.5,0.3,False,Myrcene,pain
136.238,3.308900000000002,0,0,1,0.0,0,0,0.6,143.42124551085624,0.48503449155951595,1,0,28,2.9285714285714284,78,0.5,0.3,False,Limonene,mood_elevation
136.238,3.308900000000002,0,0,1,0.0,0,0,0.6,143.42124551085624,0.48503449155951595,1,0,28,2.9285714285714284,22,0.5,0.3,False,Limonene,anxiety
136.238,3.308900000000002,0,0,1,0.0,0,0,0.6,143.42124551085624,0.48503449155951595,1,0,28,2.9285714285714284,81,0.5,0.3,False,Limonene,depression
136.238,2.9987000000000013,0,0,0,0.0,0,2,0.8,186.21499122004107,0.44898299940434644,1,0,28,2.9285714285714284,17,0.5,0.3,False,Pinene,alertness
136.238,2.9987000000000013,0,0,0,0.0,0,2,0.8,186.21499122004107,0.44898299940434644,1,0,28,2.9285714285714284,1,0.5,0.3,False,Pinene,memory
136.238,2.9987000000000013,0,0,0,0.0,0,2,0.8,186.21499122004107,0.44898299940434644,1,0,28,2.9285714285714284,31,0.5,0.3,False,Pinene,bronchodilation
204.35699999999997,4.7252000000000045,0,0,0,0.0,0,2,0.7333333333333333,293.1601712439863,0.5005620426274199,1,0,28,2.9285714285714284,23,0.5,0.3,False,Beta-Caryophyllene,inflammation
